"trial_number","acc","n","se","upper","lower","model","fit"
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"Q",0.688313253012048
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"Q * gaze",0.665301204819277
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"Q + gaze",0.681204819277108
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"softmax(Q)",0.796746987951807
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"softmax(Q * gaze)",0.749036144578313
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"softmax(Q) * gaze",0.746265060240964
51,0.867469879518072,83,0.0372173504762169,0.904687229994289,0.830252529041855,"softmax(Q) + gaze",0.79144578313253
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q",0.721204819277109
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q * gaze",0.67433734939759
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q + gaze",0.686144578313253
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q)",0.818192771084337
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q * gaze)",0.729759036144579
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) * gaze",0.760843373493976
52,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) + gaze",0.795421686746988
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q",0.716385542168675
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q * gaze",0.667469879518072
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q + gaze",0.674939759036145
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q)",0.817831325301205
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q * gaze)",0.722409638554217
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) * gaze",0.759759036144578
