"subject","trial_number","block","context","left_index","right_index","correct_resp","CHOICE_KEY","RT","left_outcome","right_outcome","chosen_option","EV_left","EV_right","correct_option","correct","choice","choice_id","pre_fix_left","pre_fix_right"
44,41,"learning",1,1,2,"right","Right",1024.38,16,19,2,15,18,1,1,2,2,0.398373983739837,0.601626016260163
44,42,"learning",1,2,1,"left","Left",1518.34,19,17,2,18,15,1,1,2,1,0.625,0.375
44,43,"learning",2,3,4,"right","Right",930.92,22,20,4,21,24,3,1,4,2,0.505494505494505,0.494505494505495
44,44,"learning",4,8,7,"left","Left",1491.35,38,32,8,36,33,7,1,8,1,0.739069111424542,0.260930888575458
44,45,"learning",2,3,4,"right","Right",1386.59,18,23,4,21,24,3,1,4,2,0.377011494252874,0.622988505747126
44,46,"learning",1,1,2,"right","Right",1497.67,12,16,2,15,18,1,1,2,2,0.420074349442379,0.579925650557621
44,47,"learning",2,4,3,"left","Left",1589.3,26,19,4,24,21,3,1,4,1,0.420289855072464,0.579710144927536
44,48,"learning",4,7,8,"right","Right",1073.7,34,32,8,33,36,7,1,8,2,0.560810810810811,0.439189189189189
44,49,"learning",4,8,7,"left","Left",1317.48,36,32,8,36,33,7,1,8,1,0.806282722513089,0.193717277486911
44,50,"learning",4,7,8,"right","Right",1676.32,30,34,8,33,36,7,1,8,2,0.464601769911504,0.535398230088496
44,51,"learning",2,3,4,"right","Right",1156.37,22,24,4,21,24,3,1,4,2,0.367816091954023,0.632183908045977
44,52,"learning",1,1,2,"right","Right",1947.15,13,16,2,15,18,1,1,2,2,0.645034414945919,0.354965585054081
44,53,"learning",4,8,7,"left","Left",1065.43,33,36,8,36,33,7,1,8,1,0.644578313253012,0.355421686746988
44,54,"learning",4,7,8,"right","Right",1535.33,34,37,8,33,36,7,1,8,2,0.418118466898955,0.581881533101045
44,55,"learning",2,4,3,"left","Right",1382.95,23,20,3,24,21,3,0,3,2,0.487899322362052,0.512100677637948
44,56,"learning",2,4,3,"left","Left",1052.08,24,18,4,24,21,3,1,4,1,0.718804920913884,0.281195079086116
44,57,"learning",4,7,8,"right","Right",1474.21,30,39,8,33,36,7,1,8,2,0.233009708737864,0.766990291262136
44,58,"learning",2,4,3,"left","Left",1524.43,26,20,4,24,21,3,1,4,1,0.75103734439834,0.24896265560166
44,59,"learning",3,6,5,"left","Right",1153.19,32,26,5,30,27,5,0,5,2,0.415647921760391,0.584352078239609
44,60,"learning",2,3,4,"right","Right",1035.93,20,23,4,21,24,3,1,4,2,0.713235294117647,0.286764705882353
44,61,"learning",3,6,5,"left","Left",1033.39,32,25,6,30,27,5,1,6,1,0.701388888888889,0.298611111111111
44,62,"learning",1,1,2,"right","Right",820.96,16,19,2,15,18,1,1,2,2,0.318965517241379,0.681034482758621
44,63,"learning",1,1,2,"right","Right",905.17,16,18,2,15,18,1,1,2,2,0.293501048218029,0.706498951781971
44,64,"learning",2,3,4,"right","Right",1065.57,23,25,4,21,24,3,1,4,2,0.372881355932203,0.627118644067797
44,65,"learning",1,1,2,"right","Right",1217.54,12,21,2,15,18,1,1,2,2,0.624,0.376
44,66,"learning",3,5,6,"right","Right",1351.16,28,31,6,27,30,5,1,6,2,0.394871794871795,0.605128205128205
44,67,"learning",3,6,5,"left","Left",1220.79,31,27,6,30,27,5,1,6,1,0.76761433868974,0.23238566131026
44,68,"learning",3,5,6,"right","Right",986,24,28,6,27,30,5,1,6,2,0.407407407407407,0.592592592592593
44,69,"learning",3,6,5,"left","Left",1235.59,29,27,6,30,27,5,1,6,1,0.655737704918033,0.344262295081967
44,70,"learning",3,5,6,"right","Right",1279.94,24,29,6,27,30,5,1,6,2,0.288224956063269,0.711775043936731
44,71,"learning",3,6,5,"left","Left",741.09,28,30,6,30,27,5,1,6,1,1,0
44,72,"learning",4,8,7,"left","Right",1618.47,38,35,7,36,33,7,0,7,2,0.488977955911824,0.511022044088176
44,73,"learning",4,7,8,"right","Right",957.38,32,35,8,33,36,7,1,8,2,0.291777188328912,0.708222811671088
44,74,"learning",2,4,3,"left","Left",969.62,26,20,4,24,21,3,1,4,1,0.504488330341113,0.495511669658887
44,75,"learning",2,3,4,"right","Right",823.41,22,25,4,21,24,3,1,4,2,0.32089552238806,0.67910447761194
44,76,"learning",4,7,8,"right","Right",1668.59,31,34,8,33,36,7,1,8,2,0.383275261324042,0.616724738675958
44,77,"learning",1,1,2,"right","Right",998.65,14,17,2,15,18,1,1,2,2,0.23121387283237,0.76878612716763
44,78,"learning",4,7,8,"right","Right",1050.43,30,36,8,33,36,7,1,8,2,0.434782608695652,0.565217391304348
44,79,"learning",1,2,1,"left","Left",681.4,15,18,2,18,15,1,1,2,1,0.904051172707889,0.0959488272921109
44,80,"learning",4,8,7,"left","Left",753.15,38,34,8,36,33,7,1,8,1,0.581818181818182,0.418181818181818
44,81,"learning",3,5,6,"right","Right",1159.14,28,26,6,27,30,5,1,6,2,0.461760461760462,0.538239538239538
44,82,"learning",4,8,7,"left","Right",1268.62,35,32,7,36,33,7,0,7,2,0.535469107551487,0.464530892448513
44,83,"learning",2,4,3,"left","Left",843.37,24,22,4,24,21,3,1,4,1,0.547344110854504,0.452655889145497
44,84,"learning",1,2,1,"left","Right",1234.26,20,16,1,18,15,1,0,1,2,0.70995670995671,0.29004329004329
44,85,"learning",3,5,6,"right","Right",1418.68,26,29,6,27,30,5,1,6,2,0.271259418729817,0.728740581270183
44,86,"learning",2,4,3,"left","Left",834.16,26,22,4,24,21,3,1,4,1,0.506493506493507,0.493506493506494
44,87,"learning",4,7,8,"right","Right",813.74,30,35,8,33,36,7,1,8,2,0.314285714285714,0.685714285714286
44,88,"learning",4,8,7,"left","Left",748.59,37,35,8,36,33,7,1,8,1,0.6875,0.3125
44,89,"learning",3,5,6,"right","Right",720.66,25,28,6,27,30,5,1,6,2,0.34639175257732,0.65360824742268
44,90,"learning",3,5,6,"right","Right",717.7,28,29,6,27,30,5,1,6,2,0.445945945945946,0.554054054054054
44,91,"learning",1,2,1,"left","Left",1017.92,17,14,2,18,15,1,1,2,1,0.731843575418994,0.268156424581006
44,92,"learning",3,6,5,"left","Left",899.47,30,26,6,30,27,5,1,6,1,0.602169981916817,0.397830018083183
44,93,"learning",3,6,5,"left","Left",591.19,32,26,6,30,27,5,1,6,1,0.47887323943662,0.52112676056338
44,94,"learning",1,2,1,"left","Left",657,17,15,2,18,15,1,1,2,1,1,0
44,95,"learning",1,2,1,"left","Left",609.6,18,12,2,18,15,1,1,2,1,1,0
44,96,"learning",2,4,3,"left","Left",749.47,24,20,4,24,21,3,1,4,1,1,0
44,97,"learning",1,2,1,"left","Left",750.55,19,15,2,18,15,1,1,2,1,1,0
44,98,"learning",4,8,7,"left","Left",640.73,36,30,8,36,33,7,1,8,1,0.542857142857143,0.457142857142857
44,99,"learning",2,4,3,"left","Left",1092.1,26,23,4,24,21,3,1,4,1,1,0
44,100,"learning",2,3,4,"right","Right",834.01,18,22,4,21,24,3,1,4,2,0.204899777282851,0.795100222717149
44,101,"learning",1,2,1,"left","Left",848.34,18,14,2,18,15,1,1,2,1,1,0
44,102,"learning",4,7,8,"right","Right",1220.84,37,35,8,33,36,7,1,8,2,0.20855614973262,0.79144385026738
44,103,"learning",1,1,2,"right","Right",770.75,12,17,2,15,18,1,1,2,2,0.330134357005758,0.669865642994242
44,104,"learning",3,6,5,"left","Left",734.23,30,26,6,30,27,5,1,6,1,0.497584541062802,0.502415458937198
44,105,"learning",2,3,4,"right","Right",1251.61,25,23,4,21,24,3,1,4,2,0,1
44,106,"learning",2,3,4,"right","Right",1055.43,22,24,4,21,24,3,1,4,2,0.311881188118812,0.688118811881188
44,107,"learning",2,3,4,"right","Right",1225.47,22,25,4,21,24,3,1,4,2,0.213953488372093,0.786046511627907
44,108,"learning",3,6,5,"left","Left",1081.59,32,28,6,30,27,5,1,6,1,0.794721407624633,0.205278592375367
44,109,"learning",4,8,7,"left","Left",1233.4,34,36,8,36,33,7,1,8,1,0.740740740740741,0.259259259259259
44,110,"learning",3,5,6,"right","Right",908.64,28,31,6,27,30,5,1,6,2,0.204511278195489,0.795488721804511
44,111,"learning",4,8,7,"left","Left",941.51,38,31,8,36,33,7,1,8,1,1,0
44,112,"learning",2,4,3,"left","Left",1288.27,25,23,4,24,21,3,1,4,1,0.711409395973154,0.288590604026846
44,113,"learning",2,4,3,"left","Left",1129.65,23,21,4,24,21,3,1,4,1,0.571428571428571,0.428571428571429
44,114,"learning",1,1,2,"right","Right",942.12,12,18,2,15,18,1,1,2,2,0.18941504178273,0.81058495821727
44,115,"learning",2,4,3,"left","Left",790.62,21,24,4,24,21,3,1,4,1,0.505882352941176,0.494117647058824
44,116,"learning",1,2,1,"left","Left",902.54,16,18,2,18,15,1,1,2,1,0.46843853820598,0.53156146179402
44,117,"learning",4,8,7,"left","Left",1138.45,36,34,8,36,33,7,1,8,1,0.642633228840125,0.357366771159875
44,118,"learning",1,1,2,"right","Left",1182.69,16,17,1,15,18,1,0,1,1,0.606126914660831,0.393873085339168
44,119,"learning",4,7,8,"right","Right",1001.58,34,36,8,33,36,7,1,8,2,0.235955056179775,0.764044943820225
44,120,"learning",1,2,1,"left","Right",1621.79,20,17,1,18,15,1,0,1,2,0.282238442822384,0.717761557177616
44,121,"transfer",100,1,6,"right","Right",1133.45,NA,NA,6,15,30,5,1,6,2,0.404761904761905,0.595238095238095
44,122,"transfer",100,1,5,"right","Right",1676.17,NA,NA,5,15,27,4,1,5,2,0.595936794582393,0.404063205417607
44,123,"transfer",100,5,2,"left","Left",1800.31,NA,NA,5,27,18,4,1,5,1,0.577494692144374,0.422505307855626
44,124,"transfer",100,1,6,"right","Right",1385.32,NA,NA,6,15,30,5,1,6,2,0.60546875,0.39453125
44,125,"transfer",100,2,6,"right","Right",1110.01,NA,NA,6,18,30,5,1,6,2,0.204545454545455,0.795454545454545
44,126,"transfer",100,5,2,"left","Left",1249.58,NA,NA,5,27,18,4,1,5,1,0.244582043343653,0.755417956656347
44,127,"transfer",100,2,4,"right","Right",2065.79,NA,NA,4,18,24,3,1,4,2,0.464953271028037,0.535046728971963
44,128,"transfer",100,8,5,"left","Left",921.09,NA,NA,8,36,27,7,1,8,1,0.747384155455904,0.252615844544096
44,129,"transfer",100,6,7,"right","Right",1723.45,NA,NA,7,30,33,6,1,7,2,0.550915750915751,0.449084249084249
44,130,"transfer",100,2,1,"left","Right",1416.66,NA,NA,1,18,15,1,0,1,2,0.541666666666667,0.458333333333333
44,131,"transfer",100,2,8,"right","Right",851.94,NA,NA,8,18,36,7,1,8,2,0.621212121212121,0.378787878787879
44,132,"transfer",100,7,5,"left","Left",847.89,NA,NA,7,33,27,6,1,7,1,0.338129496402878,0.661870503597122
44,133,"transfer",100,5,7,"right","Right",884.76,NA,NA,7,27,33,6,1,7,2,0.676419965576592,0.323580034423408
44,134,"transfer",100,4,8,"right","Right",1338.42,NA,NA,8,24,36,7,1,8,2,0.726277372262774,0.273722627737226
44,135,"transfer",100,7,1,"left","Left",1265.95,NA,NA,7,33,15,6,1,7,1,0.707726763717805,0.292273236282195
44,136,"transfer",100,4,5,"right","Right",2157.99,NA,NA,5,24,27,4,1,5,2,0.585365853658537,0.414634146341463
44,137,"transfer",100,5,8,"right","Right",941.15,NA,NA,8,27,36,7,1,8,2,0.489795918367347,0.510204081632653
44,138,"transfer",100,1,4,"right","Right",1785.59,NA,NA,4,15,24,3,1,4,2,0.647058823529412,0.352941176470588
44,139,"transfer",100,5,6,"right","Right",1226.91,NA,NA,6,27,30,5,1,6,2,0.426527958387516,0.573472041612484
44,140,"transfer",100,1,5,"right","Right",1004.11,NA,NA,5,15,27,4,1,5,2,0.544726301735648,0.455273698264352
44,141,"transfer",100,4,2,"left","Right",1593.52,NA,NA,2,24,18,3,0,2,2,0.736156351791531,0.263843648208469
44,142,"transfer",100,4,3,"left","Right",2216.5,NA,NA,3,24,21,3,0,3,2,0.472283813747228,0.527716186252772
44,143,"transfer",100,4,6,"right","Right",1289.75,NA,NA,6,24,30,5,1,6,2,0.500588928150766,0.499411071849234
44,144,"transfer",100,8,3,"left","Left",765.31,NA,NA,8,36,21,7,1,8,1,0.501006036217304,0.498993963782696
44,145,"transfer",100,5,7,"right","Right",791.55,NA,NA,7,27,33,6,1,7,2,0.706122448979592,0.293877551020408
44,146,"transfer",100,4,6,"right","Right",1031.25,NA,NA,6,24,30,5,1,6,2,0.49519890260631,0.50480109739369
44,147,"transfer",100,6,4,"left","Left",926,NA,NA,6,30,24,5,1,6,1,0.435064935064935,0.564935064935065
44,148,"transfer",100,7,8,"right","Right",1257.47,NA,NA,8,33,36,7,1,8,2,0.447368421052632,0.552631578947368
44,149,"transfer",100,1,2,"right","Right",1337.48,NA,NA,2,15,18,1,1,2,2,0.576649746192893,0.423350253807107
44,150,"transfer",100,2,5,"right","Right",1135.37,NA,NA,5,18,27,4,1,5,2,0.478468899521531,0.521531100478469
44,151,"transfer",100,8,4,"left","Left",598.87,NA,NA,8,36,24,7,1,8,1,0.489208633093525,0.510791366906475
44,152,"transfer",100,3,7,"right","Right",1173.62,NA,NA,7,21,33,6,1,7,2,0.377682403433476,0.622317596566524
44,153,"transfer",100,6,3,"left","Left",1027.33,NA,NA,6,30,21,5,1,6,1,0.23936170212766,0.76063829787234
44,154,"transfer",100,6,8,"right","Right",1203.06,NA,NA,8,30,36,7,1,8,2,0.283387622149837,0.716612377850163
44,155,"transfer",100,2,5,"right","Right",1697.76,NA,NA,5,18,27,4,1,5,2,0.419452887537994,0.580547112462006
44,156,"transfer",100,8,6,"left","Left",882.71,NA,NA,8,36,30,7,1,8,1,0.576923076923077,0.423076923076923
44,157,"transfer",100,5,1,"left","Left",893.91,NA,NA,5,27,15,4,1,5,1,0.506607929515418,0.493392070484582
44,158,"transfer",100,8,2,"left","Left",726.98,NA,NA,8,36,18,7,1,8,1,0.456521739130435,0.543478260869565
44,159,"transfer",100,1,7,"right","Right",866.52,NA,NA,7,15,33,6,1,7,2,0.29940119760479,0.70059880239521
44,160,"transfer",100,4,1,"left","Right",1482.33,NA,NA,1,24,15,3,0,1,2,0.553956834532374,0.446043165467626
44,161,"transfer",100,4,3,"left","Left",1023.78,NA,NA,4,24,21,3,1,4,1,0.412894375857339,0.587105624142661
44,162,"transfer",100,4,1,"left","Left",638.02,NA,NA,4,24,15,3,1,4,1,0.261363636363636,0.738636363636364
44,163,"transfer",100,7,6,"left","Left",708.19,NA,NA,7,33,30,6,1,7,1,0.373225152129817,0.626774847870183
44,164,"transfer",100,5,3,"left","Left",1604.2,NA,NA,5,27,21,4,1,5,1,0.307194826192401,0.692805173807599
44,165,"transfer",100,8,2,"left","Left",1521.09,NA,NA,8,36,18,7,1,8,1,0.36417157275021,0.63582842724979
44,166,"transfer",100,5,4,"left","Left",1505.72,NA,NA,5,27,24,4,1,5,1,0.348432055749129,0.651567944250871
44,167,"transfer",100,3,5,"right","Right",908.48,NA,NA,5,21,27,4,1,5,2,0.238095238095238,0.761904761904762
44,168,"transfer",100,5,8,"right","Right",878.37,NA,NA,8,27,36,7,1,8,2,0.622377622377622,0.377622377622378
44,169,"transfer",100,8,6,"left","Left",748.13,NA,NA,8,36,30,7,1,8,1,0.43879173290938,0.56120826709062
44,170,"transfer",100,4,7,"right","Right",1192.84,NA,NA,7,24,33,6,1,7,2,0.389423076923077,0.610576923076923
44,171,"transfer",100,2,3,"right","Left",1156.04,NA,NA,2,18,21,2,0,2,1,0.759545923632611,0.240454076367389
44,172,"transfer",100,3,5,"right","Right",1221.31,NA,NA,5,21,27,4,1,5,2,0.220322886989554,0.779677113010446
44,173,"transfer",100,8,7,"left","Left",997.38,NA,NA,8,36,33,7,1,8,1,0.286713286713287,0.713286713286713
44,174,"transfer",100,3,4,"right","Right",1464.69,NA,NA,4,21,24,3,1,4,2,0.182521268368136,0.817478731631864
44,175,"transfer",100,7,3,"left","Left",1359.5,NA,NA,7,33,21,6,1,7,1,0.722697056030389,0.277302943969611
44,176,"transfer",100,3,1,"left","Left",1061.82,NA,NA,3,21,15,2,1,3,1,0.601049868766404,0.398950131233596
44,177,"transfer",100,7,4,"left","Left",859.67,NA,NA,7,33,24,6,1,7,1,0.269592476489028,0.730407523510972
44,178,"transfer",100,1,8,"right","Right",608.66,NA,NA,8,15,36,7,1,8,2,0.804347826086957,0.195652173913043
44,179,"transfer",100,1,7,"right","Right",732.75,NA,NA,7,15,33,6,1,7,2,0.615560640732265,0.384439359267735
44,180,"transfer",100,8,1,"left","Left",618.68,NA,NA,8,36,15,7,1,8,1,0.301298701298701,0.698701298701299
44,181,"transfer",100,3,6,"right","Right",1002.97,NA,NA,6,21,30,5,1,6,2,0.57956204379562,0.42043795620438
44,182,"transfer",100,8,5,"left","Left",1033.89,NA,NA,8,36,27,7,1,8,1,0.597241379310345,0.402758620689655
44,183,"transfer",100,6,7,"right","Right",1707.89,NA,NA,7,30,33,6,1,7,2,0.573784006595218,0.426215993404782
44,184,"transfer",100,3,4,"right","Right",1281.4,NA,NA,4,21,24,3,1,4,2,0.60593220338983,0.39406779661017
44,185,"transfer",100,3,6,"right","Right",710.56,NA,NA,6,21,30,5,1,6,2,0.32824427480916,0.67175572519084
44,186,"transfer",100,3,1,"left","Left",768.81,NA,NA,3,21,15,2,1,3,1,0.508379888268156,0.491620111731844
44,187,"transfer",100,7,2,"left","Left",1230.86,NA,NA,7,33,18,6,1,7,1,0.530216647662486,0.469783352337514
44,188,"transfer",100,5,6,"right","Right",1430.56,NA,NA,6,27,30,5,1,6,2,0.475718533201189,0.524281466798811
44,189,"transfer",100,7,4,"left","Left",1216.13,NA,NA,7,33,24,6,1,7,1,0.352625937834941,0.647374062165059
44,190,"transfer",100,6,8,"right","Right",1113.72,NA,NA,8,30,36,7,1,8,2,0.505592841163311,0.494407158836689
44,191,"transfer",100,2,7,"right","Right",793.94,NA,NA,7,18,33,6,1,7,2,0.482315112540193,0.517684887459807
44,192,"transfer",100,3,2,"left","Left",1712.53,NA,NA,3,21,18,2,1,3,1,0.545722713864307,0.454277286135693
44,193,"transfer",100,5,3,"left","Left",1960.69,NA,NA,5,27,21,4,1,5,1,0.471171729696218,0.528828270303782
44,194,"transfer",100,1,4,"right","Right",1048.51,NA,NA,4,15,24,3,1,4,2,0.31030303030303,0.68969696969697
44,195,"transfer",100,8,7,"left","Left",1193.69,NA,NA,8,36,33,7,1,8,1,0.448704663212435,0.551295336787565
44,196,"transfer",100,4,8,"right","Right",906.11,NA,NA,8,24,36,7,1,8,2,0.255192878338279,0.744807121661721
44,197,"transfer",100,7,2,"left","Left",1125.5,NA,NA,7,33,18,6,1,7,1,0.41645885286783,0.58354114713217
44,198,"transfer",100,7,5,"left","Left",756.77,NA,NA,7,33,27,6,1,7,1,0.507142857142857,0.492857142857143
44,199,"transfer",100,8,3,"left","Left",760.03,NA,NA,8,36,21,7,1,8,1,0.44031007751938,0.55968992248062
44,200,"transfer",100,2,3,"right","Right",1153.51,NA,NA,3,18,21,2,1,3,2,0.370967741935484,0.629032258064516
44,201,"transfer",100,2,8,"right","Right",690.08,NA,NA,8,18,36,7,1,8,2,0.247240618101545,0.752759381898455
44,202,"transfer",100,7,1,"left","Left",621.61,NA,NA,7,33,15,6,1,7,1,0.686980609418283,0.313019390581717
44,203,"transfer",100,6,1,"left","Left",507.47,NA,NA,6,30,15,5,1,6,1,0.49171270718232,0.50828729281768
44,204,"transfer",100,2,6,"right","Right",532.99,NA,NA,6,18,30,5,1,6,2,0.636942675159236,0.363057324840764
44,205,"transfer",100,5,4,"left","Left",950.96,NA,NA,5,27,24,4,1,5,1,0.346444780635401,0.653555219364599
44,206,"transfer",100,1,2,"right","Right",1038.17,NA,NA,2,15,18,1,1,2,2,0.478527607361963,0.521472392638037
44,207,"transfer",100,6,4,"left","Left",973.74,NA,NA,6,30,24,5,1,6,1,0.392330383480826,0.607669616519174
44,208,"transfer",100,8,4,"left","Left",716.85,NA,NA,8,36,24,7,1,8,1,0.274599542334096,0.725400457665904
44,209,"transfer",100,2,7,"right","Right",1071.06,NA,NA,7,18,33,6,1,7,2,0.45414847161572,0.54585152838428
44,210,"transfer",100,3,8,"right","Right",821.38,NA,NA,8,21,36,7,1,8,2,0.330798479087452,0.669201520912547
44,211,"transfer",100,3,2,"left","Right",1690.94,NA,NA,2,21,18,2,0,2,2,0.395136778115502,0.604863221884498
44,212,"transfer",100,4,5,"right","Right",1878.08,NA,NA,5,24,27,4,1,5,2,0.418145956607495,0.581854043392505
44,213,"transfer",100,6,2,"left","Left",993.92,NA,NA,6,30,18,5,1,6,1,0.6426735218509,0.3573264781491
44,214,"transfer",100,6,1,"left","Left",1018.08,NA,NA,6,30,15,5,1,6,1,0.397557666214383,0.602442333785617
44,215,"transfer",100,7,3,"left","Left",688.14,NA,NA,7,33,21,6,1,7,1,0.326881720430108,0.673118279569892
44,216,"transfer",100,8,1,"left","Left",587.42,NA,NA,8,36,15,7,1,8,1,0,1
44,217,"transfer",100,6,2,"left","Left",781.29,NA,NA,6,30,18,5,1,6,1,0,1
44,218,"transfer",100,1,3,"right","Right",1260.69,NA,NA,3,15,21,2,1,3,2,0.141557128412538,0.858442871587462
44,219,"transfer",100,4,2,"left","Left",1045.62,NA,NA,4,24,18,3,1,4,1,0.624161073825503,0.375838926174497
44,220,"transfer",100,3,7,"right","Right",1823.67,NA,NA,7,21,33,6,1,7,2,0.479564032697548,0.520435967302452
44,221,"transfer",100,3,8,"right","Right",947.26,NA,NA,8,21,36,7,1,8,2,0.313725490196078,0.686274509803922
44,222,"transfer",100,6,5,"left","Left",862.24,NA,NA,6,30,27,5,1,6,1,0.384962406015038,0.615037593984962
44,223,"transfer",100,7,8,"right","Right",1128.85,NA,NA,8,33,36,7,1,8,2,0.293785310734463,0.706214689265537
44,224,"transfer",100,6,5,"left","Left",1239.56,NA,NA,6,30,27,5,1,6,1,0.552542372881356,0.447457627118644
44,225,"transfer",100,5,1,"left","Left",1150.07,NA,NA,5,27,15,4,1,5,1,0.604538087520259,0.395461912479741
44,226,"transfer",100,4,7,"right","Right",1401.33,NA,NA,7,24,33,6,1,7,2,0.246231155778894,0.753768844221106
44,227,"transfer",100,7,6,"left","Left",1133.5,NA,NA,7,33,30,6,1,7,1,0.511221945137157,0.488778054862843
44,228,"transfer",100,2,4,"right","Right",1245.58,NA,NA,4,18,24,3,1,4,2,0.45400238948626,0.54599761051374
44,229,"transfer",100,1,8,"right","Right",1213.24,NA,NA,8,15,36,7,1,8,2,0.668181818181818,0.331818181818182
44,230,"transfer",100,1,3,"right","Right",1280.21,NA,NA,3,15,21,2,1,3,2,0.52418096723869,0.47581903276131
44,231,"transfer",100,2,1,"left","Left",1040.07,NA,NA,2,18,15,1,1,2,1,0.427122940430925,0.572877059569075
44,232,"transfer",100,6,3,"left","Left",1639.59,NA,NA,6,30,21,5,1,6,1,0.496487119437939,0.503512880562061
45,1,"learning",2,4,3,"left","Right",1948.69,26,22,3,24,21,3,0,3,2,0.5,0.5
45,2,"learning",3,6,5,"left","Right",3465.03,27,30,5,30,27,5,0,5,2,0.56055900621118,0.43944099378882
45,3,"learning",3,5,6,"right","Left",2005.67,29,31,5,27,30,5,0,5,1,0.716241443683883,0.283758556316117
45,4,"learning",3,6,5,"left","Right",5075.33,32,26,5,30,27,5,0,5,2,0.435466179159049,0.564533820840951
45,5,"learning",4,8,7,"left","Left",3926.45,33,36,8,36,33,7,1,8,1,0.649371575894296,0.350628424105704
45,6,"learning",2,4,3,"left","Right",2781.48,24,22,3,24,21,3,0,3,2,0.466135458167331,0.533864541832669
45,7,"learning",4,7,8,"right","Left",4840.99,34,37,7,33,36,7,0,7,1,0.397302904564315,0.602697095435685
45,8,"learning",2,4,3,"left","Left",2009.44,23,20,4,24,21,3,1,4,1,0.460290350128096,0.539709649871904
45,9,"learning",4,7,8,"right","Right",3111.93,30,39,8,33,36,7,1,8,2,0.34504132231405,0.65495867768595
45,10,"learning",1,1,2,"right","Right",3306.48,12,17,2,15,18,1,1,2,2,0.311306901615272,0.688693098384728
45,11,"learning",4,8,7,"left","Right",3535.4,34,36,7,36,33,7,0,7,2,0.640535372848948,0.359464627151052
45,12,"learning",4,7,8,"right","Left",5262.44,34,35,7,33,36,7,0,7,1,0.746191007060572,0.253808992939428
45,13,"learning",1,1,2,"right","Right",5190.14,12,16,2,15,18,1,1,2,2,0.619149505215298,0.380850494784702
45,14,"learning",4,8,7,"left","Right",5736.31,37,33,7,36,33,7,0,7,2,0.328170377541142,0.671829622458858
45,15,"learning",1,1,2,"right","Left",7324.16,13,16,1,15,18,1,0,1,1,0.533435524046752,0.466564475953248
45,16,"learning",3,6,5,"left","Right",3227.12,29,27,5,30,27,5,0,5,2,0.530141843971631,0.469858156028369
45,17,"learning",2,4,3,"left","Left",2224.98,26,19,4,24,21,3,1,4,1,0.638888888888889,0.361111111111111
45,18,"learning",1,2,1,"left","Left",2119.47,17,14,2,18,15,1,1,2,1,0.5625,0.4375
45,19,"learning",4,7,8,"right","Left",2564.3,34,36,7,33,36,7,0,7,1,0.510204081632653,0.489795918367347
45,20,"learning",4,8,7,"left","Left",4261.22,38,34,8,36,33,7,1,8,1,0.5726080621661,0.4273919378339
45,21,"learning",2,4,3,"left","Left",2582.16,25,21,4,24,21,3,1,4,1,0.556844547563805,0.443155452436195
45,22,"learning",4,8,7,"left","Left",2944.05,38,31,8,36,33,7,1,8,1,0.536199095022624,0.463800904977376
45,23,"learning",1,2,1,"left","Left",3167.47,18,14,2,18,15,1,1,2,1,0.631890660592255,0.368109339407745
45,24,"learning",3,6,5,"left","Right",3219.86,30,26,5,30,27,5,0,5,2,0.333898305084746,0.666101694915254
45,25,"learning",1,2,1,"left","Left",1289.45,20,16,2,18,15,1,1,2,1,0.626865671641791,0.373134328358209
45,26,"learning",1,1,2,"right","Right",2432.47,16,18,2,15,18,1,1,2,2,0.533176746917205,0.466823253082795
45,27,"learning",3,5,6,"right","Right",2593.49,24,29,6,27,30,5,1,6,2,0.549618320610687,0.450381679389313
45,28,"learning",3,5,6,"right","Right",2106.75,28,30,6,27,30,5,1,6,2,0.300813008130081,0.699186991869919
45,29,"learning",3,5,6,"right","Right",1228.4,28,26,6,27,30,5,1,6,2,0.468181818181818,0.531818181818182
45,30,"learning",2,4,3,"left","Left",1867.26,26,20,4,24,21,3,1,4,1,0.970564186426819,0.0294358135731807
45,31,"learning",4,8,7,"left","Left",3092.05,36,32,8,36,33,7,1,8,1,0.720430107526882,0.279569892473118
45,32,"learning",4,7,8,"right","Left",2311.93,34,37,7,33,36,7,0,7,1,0.867532467532468,0.132467532467532
45,33,"learning",4,7,8,"right","Right",2109.57,30,34,8,33,36,7,1,8,2,0.113888888888889,0.886111111111111
45,34,"learning",2,3,4,"right","Right",1559.63,19,22,4,21,24,3,1,4,2,0.173076923076923,0.826923076923077
45,35,"learning",2,3,4,"right","Right",2043.4,25,23,4,21,24,3,1,4,2,0.219641672196417,0.780358327803583
45,36,"learning",4,8,7,"left","Left",2018.56,35,33,8,36,33,7,1,8,1,0.6484375,0.3515625
45,37,"learning",1,2,1,"left","Left",2972.59,19,15,2,18,15,1,1,2,1,0.610993657505285,0.389006342494715
45,38,"learning",1,1,2,"right","Right",2673.19,19,17,2,15,18,1,1,2,2,0.28421052631579,0.71578947368421
45,39,"learning",4,7,8,"right","Right",1560.29,30,35,8,33,36,7,1,8,2,0,1
45,40,"learning",2,4,3,"left","Right",2383.53,26,20,3,24,21,3,0,3,2,0.475177304964539,0.524822695035461
45,41,"learning",4,8,7,"left","Left",2515.27,36,34,8,36,33,7,1,8,1,0.720823798627002,0.279176201372998
45,42,"learning",4,7,8,"right","Right",1299.55,34,37,8,33,36,7,1,8,2,0,1
