"subject","trial_number","context","available_option_1","available_option_2","LEFT_INDEX","UP_INDEX","RIGHT_INDEX","DOWN_INDEX","CHOICE_KEY","RT","Left_Outcome","Up_Outcome","Right_Outcome","Down_Outcome","Points","chosen_option","EV_1","EV_2","correct_option","correct","option_1","option_2","option_3","option_4","avail_1","avail_2","choice","choice_id","outcome_1","outcome_2","outcome_3","outcome_4","pre_fix_1","pre_fix_2","pre_fix_3","pre_fix_4","pre_fix_avail_1","pre_fix_avail_2","post_fix_1","post_fix_2","post_fix_3","post_fix_4"
71,47,"NSC",0,3,1,2,0,3,"Down",2568.63,42,37,10,29,1625,3,13,30,3,1,1,2,3,4,1,4,4,2,10,42,37,29,0.309815950920245,0,0,0.690184049079755,0.309815950920245,0.690184049079755,0.391304347826087,0,0,0.608695652173913
71,48,"PSC",0,2,3,0,2,1,"Right",3592.96,31,24,45,20,1670,2,20,47,2,1,5,6,7,8,5,7,7,2,24,20,45,31,0.640416047548291,0,0.359583952451709,0,0.640416047548291,0.359583952451709,0.605095541401274,0,0.394904458598726,0
71,49,"NSC",0,1,2,3,0,1,"Down",914.7,42,31,14,37,1707,1,13,37,1,1,1,2,3,4,1,2,2,2,14,37,42,31,0.250836120401338,0.525083612040134,0,0.224080267558528,0.250836120401338,0.525083612040134,1,0,0,0
71,50,"PSC",0,3,2,1,3,0,"Right",4907.01,47,24,29,21,1736,3,20,30,3,1,5,6,7,8,5,8,8,2,21,24,47,29,0.344406058995482,0,0,0.655593941004518,0.344406058995482,0.655593941004518,0.423255813953488,0,0,0.576744186046512
71,51,"PSC",2,3,1,0,2,3,"Right",3363.92,19,21,48,26,1784,2,47,30,2,1,5,6,7,8,7,8,7,1,21,19,48,26,0,0,0.361955085865258,0.638044914134742,0.361955085865258,0.638044914134742,0,0,0.543352601156069,0.456647398843931
71,52,"PSC",1,2,2,1,0,3,"Left",4295.2,46,26,23,29,1830,2,23,47,2,1,5,6,7,8,6,7,7,2,23,26,46,29,0.0580474934036939,0.605540897097625,0.336411609498681,0,0.605540897097625,0.336411609498681,0,0.849315068493151,0.150684931506849,0
71,53,"PSC",1,3,3,2,1,0,"Right",3070.99,28,46,25,17,1855,1,23,30,3,0,5,6,7,8,6,8,6,1,17,25,46,28,0,0.559322033898305,0.103578154425612,0.337099811676083,0.559322033898305,0.337099811676083,0.136490250696379,0.325905292479109,0,0.537604456824513
71,54,"NSC",1,2,3,1,0,2,"Up",3129.54,29,35,16,42,1890,1,37,40,2,0,1,2,3,4,2,3,2,1,16,35,42,29,0,0.504513064133017,0.440380047505938,0.0551068883610451,0.504513064133017,0.440380047505938,0,0.199438202247191,0.800561797752809,0
71,55,"NSC",2,3,0,2,1,3,"Up",1693.47,11,40,36,26,1930,2,40,30,2,1,1,2,3,4,3,4,3,1,11,36,40,26,0,0,0.466666666666667,0.533333333333333,0.466666666666667,0.533333333333333,0,0,1,0
71,56,"PSC",0,1,2,1,3,0,"Up",4439.03,46,25,31,19,1955,1,20,23,1,1,5,6,7,8,5,6,6,2,19,25,46,31,0.371140939597315,0.628859060402685,0,0,0.371140939597315,0.628859060402685,0.387096774193548,0.612903225806452,0,0
71,57,"NSC",0,3,2,0,3,1,"Right",2183.11,39,14,30,37,1985,3,13,30,3,1,1,2,3,4,1,4,4,2,14,37,39,30,0.432558139534884,0.209302325581395,0,0.358139534883721,0.432558139534884,0.358139534883721,0,0,0,1
71,58,"PSC",0,2,2,0,1,3,"Left",3427.57,44,22,28,31,2029,2,20,47,2,1,5,6,7,8,5,7,7,2,22,28,44,31,0.489573889392566,0,0.510426110607434,0,0.489573889392566,0.510426110607434,0.756578947368421,0,0.243421052631579,0
71,59,"PSC",1,2,1,2,0,3,"Up",5823.12,25,44,24,33,2073,2,23,47,2,1,5,6,7,8,6,7,7,2,24,25,44,33,0.087564042850489,0.399161620866325,0.487657196087564,0.0256171401956218,0.399161620866325,0.487657196087564,0,0.460526315789474,0.539473684210526,0
71,60,"NSC",0,2,2,3,0,1,"Left",1967.47,40,31,16,38,2113,2,13,40,2,1,1,2,3,4,1,3,3,2,16,38,40,31,0.112612612612613,0.34984984984985,0.427927927927928,0.10960960960961,0.112612612612613,0.427927927927928,0,0.580952380952381,0,0.419047619047619
73,1,"NSC",0,3,0,2,3,1,"Left",9510.48,10,37,29,42,10,0,13,30,3,0,1,2,3,4,1,4,1,1,10,42,37,29,0.292216280451575,0.27807486631016,0.224598930481283,0.205109922756982,0.292216280451575,0.205109922756982,0.0635237714742309,0.264482620854974,0.40910906911706,0.262884538553736
73,2,"PSC",2,3,0,1,2,3,"Down",3295.99,21,21,50,29,39,3,47,30,2,0,5,6,7,8,7,8,8,2,21,21,50,29,0.0904761904761905,0,0.348979591836735,0.560544217687075,0.348979591836735,0.560544217687075,0,0.514563106796116,0,0.485436893203884
73,3,"NSC",1,3,1,2,3,0,"Right",2846.59,37,40,29,12,68,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,40,29,0,0.438411669367909,0,0.561588330632091,0.438411669367909,0.561588330632091,0.220623501199041,0.431654676258993,0,0.347721822541966
73,4,"PSC",0,3,2,3,0,1,"Up",1794.91,46,29,24,24,97,3,20,30,3,1,5,6,7,8,5,8,8,2,24,24,46,29,0.179901616303584,0,0.2487702037948,0.571328179901616,0.179901616303584,0.571328179901616,0.543275632490013,0,0.226364846870839,0.230359520639148
73,5,"NSC",2,3,1,2,3,0,"Right",2236.88,33,40,30,13,127,3,40,30,2,0,1,2,3,4,3,4,4,2,13,33,40,30,0,0.0958466453674121,0.386581469648562,0.517571884984026,0.386581469648562,0.517571884984026,0,0,0.811594202898551,0.188405797101449
73,6,"PSC",1,3,2,1,3,0,"Up",1915.91,51,24,31,24,151,1,23,30,3,0,5,6,7,8,6,8,6,1,24,24,51,31,0,0.632424877707897,0,0.367575122292103,0.632424877707897,0.367575122292103,0,0.237179487179487,0,0.762820512820513
73,7,"NSC",2,3,3,0,1,2,"Left",2253.96,27,10,39,42,178,3,40,30,2,0,1,2,3,4,3,4,4,2,10,39,42,27,0.114816839803171,0,0.483870967741935,0.401312192454893,0.483870967741935,0.401312192454893,0,0,0.682926829268293,0.317073170731707
73,8,"PSC",0,3,0,2,1,3,"Down",1803.42,19,45,24,32,210,3,20,30,3,1,5,6,7,8,5,8,8,2,19,24,45,32,0.205382436260623,0,0,0.794617563739377,0.205382436260623,0.794617563739377,0.627906976744186,0,0,0.372093023255814
73,9,"PSC",1,3,1,0,2,3,"Left",2239.93,22,21,45,31,232,1,23,30,3,0,5,6,7,8,6,8,6,1,21,22,45,31,0,0.67589864466706,0,0.32410135533294,0.67589864466706,0.32410135533294,0,0.396969696969697,0,0.603030303030303
73,10,"NSC",0,1,2,3,0,1,"Down",2717.24,42,27,13,34,266,1,13,37,1,1,1,2,3,4,1,2,2,2,13,34,42,27,0.419489559164733,0.580510440835267,0,0,0.419489559164733,0.580510440835267,0.548031496062992,0.451968503937008,0,0
73,11,"PSC",0,1,1,3,2,0,"Down",1920.73,21,31,48,18,284,0,20,23,1,0,5,6,7,8,5,6,5,1,18,21,48,31,0.656330749354005,0.343669250645995,0,0,0.656330749354005,0.343669250645995,0.217765042979943,0.415472779369628,0,0.36676217765043
73,12,"NSC",0,3,2,1,0,3,"Right",2883.09,37,37,11,32,295,0,13,30,3,0,1,2,3,4,1,4,1,1,11,37,37,32,0.51589789520824,0,0.0564263322884013,0.427675772503359,0.51589789520824,0.427675772503359,0.495575221238938,0,0,0.504424778761062
73,13,"PSC",0,3,1,0,2,3,"Down",1206.6,24,24,51,30,325,3,20,30,3,1,5,6,7,8,5,8,8,2,24,24,51,30,0.6,0,0,0.4,0.6,0.4,0.808873720136519,0,0,0.191126279863481
73,14,"PSC",0,2,1,3,2,0,"Down",2298.2,27,34,46,21,346,0,20,47,2,0,5,6,7,8,5,7,5,1,21,27,46,34,0.391451068616423,0,0.608548931383577,0,0.391451068616423,0.608548931383577,0.691780821917808,0,0.308219178082192,0
73,15,"PSC",0,1,2,3,1,0,"Down",2445.46,46,31,25,19,365,0,20,23,1,0,5,6,7,8,5,6,5,1,19,25,46,31,0.737068965517241,0.262931034482759,0,0,0.737068965517241,0.262931034482759,0.303425774877651,0.696574225122349,0,0
73,16,"PSC",0,1,3,2,1,0,"Right",1601.61,31,45,23,22,388,1,20,23,1,1,5,6,7,8,5,6,6,2,22,23,45,31,0.260647359454855,0.568994889267462,0.170357751277683,0,0.260647359454855,0.568994889267462,0.737439222042139,0.262560777957861,0,0
73,17,"NSC",0,2,0,1,2,3,"Right",1882.9,15,36,41,29,429,2,13,40,2,1,1,2,3,4,1,3,3,2,15,36,41,29,0.263120057512581,0,0.713156002875629,0.0237239396117901,0.263120057512581,0.713156002875629,0.198731501057082,0,0.384778012684989,0.416490486257928
73,18,"PSC",0,3,2,3,0,1,"Up",1591.59,47,28,22,26,457,3,20,30,3,1,5,6,7,8,5,8,8,2,22,26,47,28,0.343065693430657,0,0,0.656934306569343,0.343065693430657,0.656934306569343,0,0,0,1
73,19,"PSC",1,3,3,1,2,0,"Left",1307.55,28,25,46,17,485,3,23,30,3,1,5,6,7,8,6,8,8,2,17,25,46,28,0.162162162162162,0.306306306306306,0,0.531531531531532,0.306306306306306,0.531531531531532,0,0.505804311774461,0,0.494195688225539
73,20,"NSC",0,3,0,2,3,1,"Right",1138.13,18,43,28,35,513,3,13,30,3,1,1,2,3,4,1,4,4,2,18,35,43,28,0.494915254237288,0,0,0.505084745762712,0.494915254237288,0.505084745762712,0.28169014084507,0,0,0.71830985915493
73,21,"PSC",1,2,1,2,3,0,"Left",1958.99,22,48,31,22,535,1,23,47,2,0,5,6,7,8,6,7,6,1,22,22,48,31,0,0.446451612903226,0.339354838709677,0.214193548387097,0.446451612903226,0.339354838709677,0,0.388278388278388,0.611721611721612,0
73,22,"NSC",0,2,0,2,1,3,"Up",2746.91,11,41,36,31,576,2,13,40,2,1,1,2,3,4,1,3,3,2,11,36,41,31,0.437956204379562,0.160583941605839,0.401459854014599,0,0.437956204379562,0.401459854014599,0.526829268292683,0,0.473170731707317,0
73,23,"PSC",1,2,2,3,1,0,"Right",1999.1,46,29,26,23,602,1,23,47,2,0,5,6,7,8,6,7,6,1,23,26,46,29,0,0.515950069348128,0.484049930651872,0,0.515950069348128,0.484049930651872,0,0.69620253164557,0.30379746835443,0
73,24,"PSC",2,3,3,2,0,1,"Left",1357.71,30,47,15,25,632,3,47,30,2,0,5,6,7,8,7,8,8,2,15,25,47,30,0,0,0.338947368421053,0.661052631578947,0.338947368421053,0.661052631578947,0,0,0.62152133580705,0.37847866419295
73,25,"PSC",2,3,3,2,1,0,"Up",1360.58,27,50,28,21,682,2,47,30,2,1,5,6,7,8,7,8,7,1,21,28,50,27,0,0,0.640883977900553,0.359116022099448,0.640883977900553,0.359116022099448,0,0,0.181451612903226,0.818548387096774
73,26,"NSC",0,3,0,2,1,3,"Down",1587.7,9,40,37,29,711,3,13,30,3,1,1,2,3,4,1,4,4,2,9,37,40,29,0.196908055329536,0.286411716842962,0,0.516680227827502,0.196908055329536,0.516680227827502,0.254480286738351,0,0,0.745519713261649
73,27,"NSC",1,2,1,3,0,2,"Left",6925.58,40,33,10,39,751,1,37,40,2,0,1,2,3,4,2,3,2,1,10,40,39,33,0.0584776216922574,0.615485135576609,0.252858542959817,0.0731786997713166,0.615485135576609,0.252858542959817,0,0.230014025245442,0.684431977559607,0.0855539971949509
73,28,"PSC",2,3,0,2,3,1,"Up",2050.73,15,45,34,21,796,2,47,30,2,1,5,6,7,8,7,8,7,1,15,21,45,34,0.101300479123888,0,0.572895277207392,0.32580424366872,0.572895277207392,0.32580424366872,0,0,0.553719008264463,0.446280991735537
73,29,"NSC",2,3,1,3,2,0,"Up",1277.47,35,29,39,14,825,3,40,30,2,0,1,2,3,4,3,4,4,2,14,35,39,29,0,0,0.426997245179063,0.573002754820937,0.426997245179063,0.573002754820937,0,0,0.733552631578947,0.266447368421053
73,30,"PSC",0,3,1,2,3,0,"Right",1822.49,24,47,29,21,854,3,20,30,3,1,5,6,7,8,5,8,8,2,21,24,47,29,0.205086136177194,0,0.311730926989336,0.48318293683347,0.205086136177194,0.48318293683347,0.359223300970874,0,0.276699029126214,0.364077669902913
73,31,"NSC",0,2,3,0,2,1,"Right",1702.09,31,16,40,38,894,2,13,40,2,1,1,2,3,4,1,3,3,2,16,38,40,31,0.435955056179775,0,0.564044943820225,0,0.435955056179775,0.564044943820225,0.213286713286713,0.202797202797203,0.27972027972028,0.304195804195804
73,32,"PSC",0,2,2,3,1,0,"Left",2440.39,51,29,26,17,945,2,20,47,2,1,5,6,7,8,5,7,7,2,17,26,51,29,0.469020652898068,0,0.530979347101932,0,0.469020652898068,0.530979347101932,0.600961538461538,0,0.399038461538462,0
73,33,"PSC",1,3,2,3,1,0,"Up",1046.88,47,30,23,22,975,3,23,30,3,1,5,6,7,8,6,8,8,2,22,23,47,30,0,0.396984924623116,0,0.603015075376884,0.396984924623116,0.603015075376884,0,0.54639175257732,0,0.45360824742268
73,34,"PSC",1,3,0,3,2,1,"Up",1210.54,20,29,50,22,1004,3,23,30,3,1,5,6,7,8,6,8,8,2,20,22,50,29,0,0.361702127659574,0,0.638297872340426,0.361702127659574,0.638297872340426,0,0.544117647058823,0,0.455882352941176
73,35,"NSC",1,2,3,2,1,0,"Up",1997.34,31,41,38,15,1045,2,37,40,2,1,1,2,3,4,2,3,3,2,15,38,41,31,0,0.540095956134339,0.459904043865661,0,0.540095956134339,0.459904043865661,0,0.528089887640449,0.471910112359551,0
73,36,"NSC",0,3,2,0,3,1,"Right",2723.63,39,14,30,37,1075,3,13,30,3,1,1,2,3,4,1,4,4,2,14,37,39,30,0.244747302668938,0,0,0.755252697331062,0.244747302668938,0.755252697331062,1,0,0,0
73,37,"PSC",1,2,3,2,1,0,"Up",1079.61,33,44,25,24,1119,2,23,47,2,1,5,6,7,8,6,7,7,2,24,25,44,33,0,0.324921135646688,0.675078864353312,0,0.324921135646688,0.675078864353312,0,0.327485380116959,0.672514619883041,0
73,38,"NSC",1,3,0,1,2,3,"Down",1420.5,16,36,41,30,1149,3,37,30,1,0,1,2,3,4,2,4,4,2,16,36,41,30,0,0.435203094777563,0.143133462282398,0.421663442940039,0.435203094777563,0.421663442940039,0,1,0,0
73,39,"NSC",1,2,3,0,2,1,"Right",3047.28,29,16,42,35,1191,2,37,40,2,1,1,2,3,4,2,3,3,2,16,35,42,29,0.0462962962962963,0.497685185185185,0.456018518518519,0,0.497685185185185,0.456018518518519,0,0.393728222996516,0.606271777003484,0
73,40,"NSC",0,2,2,0,3,1,"Left",3063.45,40,14,34,38,1231,2,13,40,2,1,1,2,3,4,1,3,3,2,14,38,40,34,0.68230494645589,0,0.203467618561958,0.114227434982152,0.68230494645589,0.203467618561958,0.598194130925508,0,0.401805869074492,0
73,41,"NSC",1,2,0,1,3,2,"Down",1869,11,36,28,39,1270,2,37,40,2,1,1,2,3,4,2,3,3,2,11,36,39,28,0,0.717567567567567,0.239189189189189,0.0432432432432432,0.717567567567567,0.239189189189189,0,0.230769230769231,0.769230769230769,0
73,42,"PSC",0,1,1,0,3,2,"Up",2449.29,25,19,27,47,1289,0,20,23,1,0,5,6,7,8,5,6,5,1,19,25,47,27,0.408773678963111,0.333000997008973,0.115653040877368,0.142572283150548,0.408773678963111,0.333000997008973,0.641148325358852,0.358851674641148,0,0
73,43,"NSC",1,3,0,1,2,3,"Down",1165.76,12,37,42,31,1320,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,42,31,0.297244094488189,0.297244094488189,0,0.405511811023622,0.297244094488189,0.405511811023622,0,1,0,0
73,44,"NSC",0,1,2,1,0,3,"Up",1893.03,39,41,13,32,1361,1,13,37,1,1,1,2,3,4,1,2,2,2,13,41,39,32,0.61948051948052,0.38051948051948,0,0,0.61948051948052,0.38051948051948,0.0648148148148148,0.935185185185185,0,0
73,45,"NSC",2,3,3,2,0,1,"Left",1391.8,26,40,11,36,1387,3,40,30,2,0,1,2,3,4,3,4,4,2,11,36,40,26,0,0,0.464935064935065,0.535064935064935,0.464935064935065,0.535064935064935,0,0,0.223529411764706,0.776470588235294
73,46,"NSC",0,1,1,0,2,3,"Left",2244.1,37,14,42,31,1424,1,13,37,1,1,1,2,3,4,1,2,2,2,14,37,42,31,0.270860077021823,0.241335044929397,0,0.48780487804878,0.270860077021823,0.241335044929397,0.413680781758958,0.586319218241042,0,0
73,47,"NSC",0,2,2,3,0,1,"Left",1222.59,40,31,12,37,1464,2,13,40,2,1,1,2,3,4,1,3,3,2,12,37,40,31,0.412322274881517,0,0.402843601895735,0.184834123222749,0.412322274881517,0.402843601895735,0.477031802120141,0,0.522968197879859,0
73,48,"PSC",0,2,2,0,1,3,"Left",2327.15,45,24,20,31,1509,2,20,47,2,1,5,6,7,8,5,7,7,2,24,20,45,31,0.340114762649974,0,0.496087636932707,0.163797600417319,0.340114762649974,0.496087636932707,0.522875816993464,0,0.477124183006536,0
73,49,"PSC",1,2,2,3,0,1,"Left",1279.87,46,28,20,20,1555,2,23,47,2,1,5,6,7,8,6,7,7,2,20,20,46,28,0,0.509433962264151,0.490566037735849,0,0.509433962264151,0.490566037735849,0,0,0.825657894736842,0.174342105263158
73,50,"PSC",0,2,2,3,1,0,"Left",842.55,44,31,28,22,1599,2,20,47,2,1,5,6,7,8,5,7,7,2,22,28,44,31,0.288288288288288,0,0.711711711711712,0,0.288288288288288,0.711711711711712,0.316725978647687,0,0.683274021352313,0
73,51,"NSC",1,3,0,2,1,3,"Right",2287.69,11,42,38,28,1637,1,37,30,1,1,1,2,3,4,2,4,2,1,11,38,42,28,0.0507246376811594,0.356280193236715,0,0.592995169082126,0.356280193236715,0.592995169082126,0,0.131868131868132,0,0.868131868131868
73,52,"NSC",1,2,2,0,1,3,"Left",2037.62,42,11,36,32,1679,2,37,40,2,1,1,2,3,4,2,3,3,2,11,36,42,32,0,0.34716459197787,0.65283540802213,0,0.34716459197787,0.65283540802213,0,0.531034482758621,0.468965517241379,0
73,53,"NSC",2,3,2,1,0,3,"Left",1322.39,39,38,15,34,1718,2,40,30,2,1,1,2,3,4,3,4,3,1,15,38,39,34,0,0,0.582627118644068,0.417372881355932,0.582627118644068,0.417372881355932,0,0,0.413173652694611,0.586826347305389
73,54,"NSC",0,1,0,3,1,2,"Right",1661.62,9,31,40,43,1758,1,13,37,1,1,1,2,3,4,1,2,2,2,9,40,43,31,0.488188976377953,0.338582677165354,0.151574803149606,0.0216535433070866,0.488188976377953,0.338582677165354,0.48,0.52,0,0
73,55,"NSC",0,1,2,0,3,1,"Down",1717.02,38,16,31,34,1792,1,13,37,1,1,1,2,3,4,1,2,2,2,16,34,38,31,0.461788617886179,0.383739837398374,0.154471544715447,0,0.461788617886179,0.383739837398374,1,0,0,0
73,56,"PSC",0,2,0,3,1,2,"Down",1674.46,17,31,25,48,1840,2,20,47,2,1,5,6,7,8,5,7,7,2,17,25,48,31,0.491176470588235,0,0.370588235294118,0.138235294117647,0.491176470588235,0.370588235294118,0.510460251046025,0,0.489539748953975,0
73,57,"NSC",1,3,0,2,1,3,"Right",1325.29,15,40,37,31,1877,1,37,30,1,1,1,2,3,4,2,4,2,1,15,37,40,31,0.124597207303974,0.532760472610097,0,0.342642320085929,0.532760472610097,0.342642320085929,0,0.355263157894737,0,0.644736842105263
73,58,"PSC",0,1,1,0,2,3,"Up",1838.98,24,21,46,32,1898,0,20,23,1,0,5,6,7,8,5,6,5,1,21,24,46,32,0.708165997322624,0.291834002677376,0,0,0.708165997322624,0.291834002677376,0.10958904109589,0.89041095890411,0,0
73,59,"PSC",1,2,1,0,3,2,"Down",1098.66,25,23,32,46,1944,2,23,47,2,1,5,6,7,8,6,7,7,2,23,25,46,32,0,0.319672131147541,0.680327868852459,0,0.319672131147541,0.680327868852459,0.10062893081761,0,0.89937106918239,0
73,60,"PSC",2,3,2,0,1,3,"Left",1659.02,48,21,19,26,1992,2,47,30,2,1,5,6,7,8,7,8,7,1,21,19,48,26,0,0,0.32807570977918,0.67192429022082,0.32807570977918,0.67192429022082,0,0,1,0
78,1,"NSC",1,3,2,0,3,1,"Right",3556.47,41,16,30,36,30,3,37,30,1,0,1,2,3,4,2,4,4,2,16,36,41,30,0,0.175919250180245,0.190338860850757,0.633741888968998,0.175919250180245,0.633741888968998,0.030841434797184,0.364063023801542,0.0516258799865907,0.553469661414683
78,2,"PSC",1,2,0,1,3,2,"Down",4154.15,23,25,32,46,76,2,23,47,2,1,5,6,7,8,6,7,7,2,23,25,46,32,0.118836915297092,0.289506953223767,0.420353982300885,0.171302149178255,0.289506953223767,0.420353982300885,0.181549379065642,0.151981076286221,0.517445298639858,0.149024246008279
78,3,"PSC",1,3,1,2,0,3,"Left",3758.31,24,51,24,31,100,1,23,30,3,0,5,6,7,8,6,8,6,1,24,24,51,31,0.132758048456688,0.481579820776635,0.132758048456688,0.25290408230999,0.481579820776635,0.25290408230999,0.0812613705275925,0.306852637962401,0.0466949666464524,0.565191024863554
78,4,"PSC",0,1,0,2,1,3,"Left",4826.22,21,46,24,32,121,0,20,23,1,0,5,6,7,8,5,6,5,1,21,24,46,32,0.451807228915663,0.442771084337349,0.105421686746988,0,0.451807228915663,0.442771084337349,0.473187978786093,0.285209192692988,0.0665880966411314,0.175014731879788
78,5,"NSC",1,3,0,2,1,3,"Down",8136.47,15,40,37,31,152,3,37,30,1,0,1,2,3,4,2,4,4,2,15,37,40,31,0.174996202339359,0.328421692237582,0.161324624031597,0.335257481391463,0.328421692237582,0.335257481391463,0.037989711119905,0.615749901068461,0.0918084685397705,0.254451919271864
78,6,"PSC",0,3,2,1,0,3,"Down",2946.85,51,24,24,30,182,3,20,30,3,1,5,6,7,8,5,8,8,2,24,24,51,30,0.391465677179963,0.114100185528757,0.0593692022263451,0.435064935064935,0.391465677179963,0.435064935064935,0.189499589827728,0.150123051681706,0.130434782608696,0.52994257588187
78,7,"NSC",0,3,3,1,2,0,"Down",5490.08,29,37,40,9,191,0,13,30,3,0,1,2,3,4,1,4,1,1,9,37,40,29,0.46043641172581,0.135331716993608,0.109323341415032,0.29490852986555,0.46043641172581,0.29490852986555,0.242105263157895,0.210526315789474,0.223157894736842,0.324210526315789
78,8,"NSC",1,3,3,2,0,1,"Left",8501.71,28,42,11,38,219,3,37,30,1,0,1,2,3,4,2,4,4,2,11,38,42,28,0.0759563596188372,0.57229664410993,0.0346637204805966,0.317083275790637,0.57229664410993,0.317083275790637,0.243149606299213,0.205354330708661,0.32251968503937,0.228976377952756
78,9,"PSC",2,3,2,3,0,1,"Left",4066.56,50,29,21,21,269,2,47,30,2,1,5,6,7,8,7,8,7,1,21,21,50,29,0.0335700451904455,0.100064557779212,0.333118140735959,0.533247256294384,0.333118140735959,0.533247256294384,0.280803807509254,0.12374405076679,0.459016393442623,0.136435748281333
78,10,"NSC",0,2,0,1,3,2,"Left",6339.58,16,38,31,40,285,0,13,40,2,0,1,2,3,4,1,3,1,1,16,38,40,31,0.417027688830288,0.122810322094556,0.333207760406856,0.126954228668299,0.417027688830288,0.333207760406856,0.414789915966387,0.118319327731092,0.298823529411765,0.168067226890756
78,11,"NSC",1,3,2,0,1,3,"Down",4165.72,40,12,37,29,314,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,40,29,0.118855009334163,0.476664592408214,0,0.404480398257623,0.476664592408214,0.404480398257623,0.0416149068322981,0.470807453416149,0.139751552795031,0.347826086956522
78,12,"NSC",2,3,2,0,1,3,"Left",2802.67,39,14,35,29,353,2,40,30,2,1,1,2,3,4,3,4,3,1,14,35,39,29,0.185997910135841,0,0.51828631138976,0.295715778474399,0.51828631138976,0.295715778474399,0.185990338164251,0.256038647342995,0.36231884057971,0.195652173913043
78,13,"NSC",0,2,2,1,0,3,"Left",3721.37,41,36,11,31,394,2,13,40,2,1,1,2,3,4,1,3,3,2,11,36,41,31,0.275174476570289,0.0777666999002991,0.545031571950814,0.102027251578598,0.275174476570289,0.545031571950814,0.327935222672065,0,0.246963562753036,0.425101214574899
78,14,"PSC",1,3,0,2,3,1,"Right",5371.79,22,47,30,23,424,3,23,30,3,1,5,6,7,8,6,8,8,2,22,23,47,30,0.151898734177215,0.228564604728923,0.143300692620014,0.476235968473848,0.228564604728923,0.476235968473848,0,0.644736842105263,0,0.355263157894737
78,15,"PSC",0,2,0,2,3,1,"Up",2669.68,17,51,29,26,475,2,20,47,2,1,5,6,7,8,5,7,7,2,17,26,51,29,0.43668903803132,0,0.487248322147651,0.0760626398210291,0.43668903803132,0.487248322147651,0.161290322580645,0.178885630498534,0.44574780058651,0.214076246334311
78,16,"PSC",2,3,0,1,2,3,"Down",4823.73,21,28,50,27,502,3,47,30,2,0,5,6,7,8,7,8,8,2,21,28,50,27,0,0,0.481269510926119,0.518730489073881,0.481269510926119,0.518730489073881,0.2689556509299,0.142346208869814,0.270386266094421,0.318311874105865
78,17,"NSC",0,2,0,3,1,2,"Down",1695.03,12,31,37,40,542,2,13,40,2,1,1,2,3,4,1,3,3,2,12,37,40,31,0.17741935483871,0.195564516129032,0.598790322580645,0.0282258064516129,0.17741935483871,0.598790322580645,0.29498861047836,0.225512528473804,0.370159453302961,0.109339407744875
78,18,"NSC",0,3,2,3,1,0,"Up",1903.02,43,28,35,18,570,3,13,30,3,1,1,2,3,4,1,4,4,2,18,35,43,28,0.432333577176299,0.141916605705925,0,0.425749817117776,0.432333577176299,0.425749817117776,0.13583655438984,0.303147432357813,0.424075096631695,0.136940916620652
78,19,"PSC",1,3,1,2,0,3,"Left",3900.62,22,45,21,31,592,1,23,30,3,0,5,6,7,8,6,8,6,1,21,22,45,31,0,0.496526629176315,0.14356599404565,0.359907376778035,0.496526629176315,0.359907376778035,0.182913472070099,0.232201533406353,0.110624315443593,0.474260679079956
78,20,"NSC",0,1,1,3,2,0,"Down",2379.84,40,31,43,9,601,0,13,37,1,0,1,2,3,4,1,2,1,1,9,40,43,31,0.310497237569061,0.507182320441989,0.0839779005524862,0.0983425414364641,0.310497237569061,0.507182320441989,0.267982176957352,0.341183959261617,0.194780394653087,0.196053469127944
78,21,"PSC",0,3,2,1,0,3,"Down",3325.81,45,24,19,32,633,3,20,30,3,1,5,6,7,8,5,8,8,2,19,24,45,32,0.549618320610687,0,0.0964242667738047,0.353957412615508,0.549618320610687,0.353957412615508,0.271505376344086,0,0.10752688172043,0.620967741935484
78,22,"PSC",1,2,1,3,2,0,"Right",2427.6,26,29,46,23,679,2,23,47,2,1,5,6,7,8,6,7,7,2,23,26,46,29,0.0971397733405289,0.288181327576902,0.614678899082569,0,0.288181327576902,0.614678899082569,0.235772357723577,0.208672086720867,0.555555555555556,0
78,23,"PSC",0,2,1,3,2,0,"Right",2303.43,28,31,44,22,723,2,20,47,2,1,5,6,7,8,5,7,7,2,22,28,44,31,0.560747663551402,0.0976116303219107,0.341640706126687,0,0.560747663551402,0.341640706126687,0.247311827956989,0.387096774193548,0.365591397849462,0
78,24,"PSC",0,2,3,2,1,0,"Up",6282.69,31,48,25,17,771,2,20,47,2,1,5,6,7,8,5,7,7,2,17,25,48,31,0.315287284795686,0.059738643434972,0.561086911429164,0.0638871603401784,0.315287284795686,0.561086911429164,0.209919261822376,0,0.766628219915417,0.0234525182622068
78,25,"PSC",1,3,3,1,2,0,"Left",5626.49,28,25,46,17,799,3,23,30,3,1,5,6,7,8,6,8,8,2,17,25,46,28,0,0.49210233592881,0.100111234705228,0.407786429365962,0.49210233592881,0.407786429365962,0.173831775700935,0.194392523364486,0,0.63177570093458
